geo_code,indicator_id,indicator_name,value,data_year
ARM,1,Maternal Mortality Ratio,54.06209,1997
ARM,1,Maternal Mortality Ratio,58.47666,1999
ARM,1,Maternal Mortality Ratio,25.00067,2017
ARM,1,Maternal Mortality Ratio,33.2177,2010
ARM,1,Maternal Mortality Ratio,54.50279,1998
ARM,1,Maternal Mortality Ratio,33.53167,2008
ARM,1,Maternal Mortality Ratio,23.8734,2016
ARM,1,Maternal Mortality Ratio,48.04569,2002
ARM,1,Maternal Mortality Ratio,24.938,2019
ARM,1,Maternal Mortality Ratio,59.16303,1994
ARM,1,Maternal Mortality Ratio,53.41688,1986
ARM,1,Maternal Mortality Ratio,58.17614,1996
ARM,1,Maternal Mortality Ratio,35.86708,2007
ARM,1,Maternal Mortality Ratio,29.12987,2012
ARM,1,Maternal Mortality Ratio,41.58858,2004
ARM,1,Maternal Mortality Ratio,55.51099,1987
ARM,1,Maternal Mortality Ratio,52.36223,1993
ARM,1,Maternal Mortality Ratio,31.45806,2011
ARM,1,Maternal Mortality Ratio,42.61444,2003
ARM,1,Maternal Mortality Ratio,46.95545,1989
ARM,1,Maternal Mortality Ratio,50.16581,2000
ARM,1,Maternal Mortality Ratio,25.1014,2018
ARM,1,Maternal Mortality Ratio,54.02798,1985
ARM,1,Maternal Mortality Ratio,49.56898,2001
ARM,1,Maternal Mortality Ratio,27.19941,2013
ARM,1,Maternal Mortality Ratio,25.10203,2015
ARM,1,Maternal Mortality Ratio,27.82422,2014
ARM,1,Maternal Mortality Ratio,56.78411,1995
ARM,1,Maternal Mortality Ratio,39.92467,2006
ARM,1,Maternal Mortality Ratio,33.39944,2009
BRA,1,Maternal Mortality Ratio,201.23702,1988
BRA,1,Maternal Mortality Ratio,219.64826,1987
BRA,1,Maternal Mortality Ratio,72.0248,2007
BRA,1,Maternal Mortality Ratio,63.85529,2010
BRA,1,Maternal Mortality Ratio,68.40032,2000
BRA,1,Maternal Mortality Ratio,62.2825,2014
BRA,1,Maternal Mortality Ratio,67.93384,2009
BRA,1,Maternal Mortality Ratio,146.64237,1994
BRA,1,Maternal Mortality Ratio,89.93645,1998
BRA,1,Maternal Mortality Ratio,60.73517,2019
BRA,1,Maternal Mortality Ratio,62.17604,2015
BRA,1,Maternal Mortality Ratio,121.07412,1995
BRA,1,Maternal Mortality Ratio,110.06962,1996
BRA,1,Maternal Mortality Ratio,70.48884,2008
BRA,1,Maternal Mortality Ratio,59.1834,2018
BRA,1,Maternal Mortality Ratio,69.96844,2005
BRA,1,Maternal Mortality Ratio,99.53553,1997
BRA,1,Maternal Mortality Ratio,74.07846,1999
BRA,1,Maternal Mortality Ratio,158.88841,1993
BRA,1,Maternal Mortality Ratio,72.14754,2020
BRA,1,Maternal Mortality Ratio,194.28181,1990
BRA,1,Maternal Mortality Ratio,62.71436,2016
BRA,1,Maternal Mortality Ratio,198.2655,1989
BRA,1,Maternal Mortality Ratio,59.70362,2017
BRA,1,Maternal Mortality Ratio,67.92029,2001
BRA,1,Maternal Mortality Ratio,68.84275,2003
BRA,1,Maternal Mortality Ratio,56.87746,2012
BRA,1,Maternal Mortality Ratio,169.7051,1992
BRA,1,Maternal Mortality Ratio,72.37672,2002
BRA,1,Maternal Mortality Ratio,69.77313,2004
BRA,1,Maternal Mortality Ratio,60.86941,2013
BRA,1,Maternal Mortality Ratio,61.941,2011
BRA,1,Maternal Mortality Ratio,71.32388,2006
BRA,1,Maternal Mortality Ratio,223.41593,1986
BRA,1,Maternal Mortality Ratio,175.60632,1991
BRA,1,Maternal Mortality Ratio,227.02599,1985
SLB,1,Maternal Mortality Ratio,127.14326,2018
SLB,1,Maternal Mortality Ratio,167.81087,1989
SLB,1,Maternal Mortality Ratio,145.56342,1996
SLB,1,Maternal Mortality Ratio,143.26551,1995
SLB,1,Maternal Mortality Ratio,156.82485,1993
SLB,1,Maternal Mortality Ratio,156.95988,2001
SLB,1,Maternal Mortality Ratio,138.43476,2013
SLB,1,Maternal Mortality Ratio,156.94917,2003
SLB,1,Maternal Mortality Ratio,140.8997,2015
SLB,1,Maternal Mortality Ratio,132.735,2016
SLB,1,Maternal Mortality Ratio,150.14598,2000
SLB,1,Maternal Mortality Ratio,179.20615,1985
SLB,1,Maternal Mortality Ratio,122.24951,2020
SLB,1,Maternal Mortality Ratio,133.36991,2017
SLB,1,Maternal Mortality Ratio,144.82976,1998
SLB,1,Maternal Mortality Ratio,153.1954,1992
SLB,1,Maternal Mortality Ratio,152.97502,2005
SLB,1,Maternal Mortality Ratio,147.29683,1994
SLB,1,Maternal Mortality Ratio,146.65325,2006
SLB,1,Maternal Mortality Ratio,149.19571,1997
SLB,1,Maternal Mortality Ratio,158.85737,2004
SLB,1,Maternal Mortality Ratio,199.05268,1986
SLB,1,Maternal Mortality Ratio,141.9325,2012
SLB,1,Maternal Mortality Ratio,152.11644,2002
SLB,1,Maternal Mortality Ratio,140.66943,2011
SLB,1,Maternal Mortality Ratio,155.44746,2007
SLB,1,Maternal Mortality Ratio,151.76331,2008
SLB,1,Maternal Mortality Ratio,127.18191,2019
SLB,1,Maternal Mortality Ratio,167.77613,1990
SLB,1,Maternal Mortality Ratio,147.06341,2010
SLB,1,Maternal Mortality Ratio,166.14713,1987
SLB,1,Maternal Mortality Ratio,140.03583,2014
SLB,1,Maternal Mortality Ratio,144.8388,1999
SLB,1,Maternal Mortality Ratio,145.9691,2009
SLB,1,Maternal Mortality Ratio,151.02043,1991
SLB,1,Maternal Mortality Ratio,164.58499,1988
BLR,1,Maternal Mortality Ratio,13.53789,2003
BLR,1,Maternal Mortality Ratio,1.11169,2018
BLR,1,Maternal Mortality Ratio,4.31594,2008
BLR,1,Maternal Mortality Ratio,37.95995,1989
BLR,1,Maternal Mortality Ratio,1.08201,2019
BLR,1,Maternal Mortality Ratio,41.14472,1987
BLR,1,Maternal Mortality Ratio,2.71034,2010
BLR,1,Maternal Mortality Ratio,1.67166,2013
BLR,1,Maternal Mortality Ratio,1.31394,2015
BLR,1,Maternal Mortality Ratio,38.12184,1990
BLR,1,Maternal Mortality Ratio,1.95914,2012
BLR,1,Maternal Mortality Ratio,1.10192,2020
BLR,1,Maternal Mortality Ratio,3.23744,2009
BLR,1,Maternal Mortality Ratio,34.12369,1996
BLR,1,Maternal Mortality Ratio,2.55241,2011
BLR,1,Maternal Mortality Ratio,1.23891,2016
BLR,1,Maternal Mortality Ratio,1.45479,2014
BLR,1,Maternal Mortality Ratio,40.25323,1986
BLR,1,Maternal Mortality Ratio,35.77617,1992
BLR,1,Maternal Mortality Ratio,39.89538,1993
BLR,1,Maternal Mortality Ratio,29.20457,1999
BLR,1,Maternal Mortality Ratio,22.95516,2001
BLR,1,Maternal Mortality Ratio,42.32455,1985
BLR,1,Maternal Mortality Ratio,31.53209,1998
BLR,1,Maternal Mortality Ratio,24.31824,2000
BLR,1,Maternal Mortality Ratio,33.97108,1991
BLR,1,Maternal Mortality Ratio,10.79673,2004
BLR,1,Maternal Mortality Ratio,33.63901,1995
BLR,1,Maternal Mortality Ratio,31.07473,1994
BLR,1,Maternal Mortality Ratio,1.31347,2017
BLR,1,Maternal Mortality Ratio,16.61815,2002
BLR,1,Maternal Mortality Ratio,39.65743,1988
BLR,1,Maternal Mortality Ratio,10.76858,2005
BLR,1,Maternal Mortality Ratio,8.06859,2006
BLR,1,Maternal Mortality Ratio,5.75148,2007
BLR,1,Maternal Mortality Ratio,28.07018,1997
KHM,1,Maternal Mortality Ratio,561.60575,1990
KHM,1,Maternal Mortality Ratio,562.48648,1991
KHM,1,Maternal Mortality Ratio,214.18641,2019
KHM,1,Maternal Mortality Ratio,687.8064,1985
KHM,1,Maternal Mortality Ratio,251.58864,2011
KHM,1,Maternal Mortality Ratio,573.95974,2001
KHM,1,Maternal Mortality Ratio,209.1699,2015
KHM,1,Maternal Mortality Ratio,197.01701,2016
KHM,1,Maternal Mortality Ratio,446.72474,2004
KHM,1,Maternal Mortality Ratio,463.56888,2003
KHM,1,Maternal Mortality Ratio,679.49289,1986
KHM,1,Maternal Mortality Ratio,276.40026,2010
KHM,1,Maternal Mortality Ratio,645.18263,1997
KHM,1,Maternal Mortality Ratio,203.75095,2017
KHM,1,Maternal Mortality Ratio,647.83265,1996
KHM,1,Maternal Mortality Ratio,584.5427,1992
KHM,1,Maternal Mortality Ratio,496.61996,2002
KHM,1,Maternal Mortality Ratio,579.10362,1989
KHM,1,Maternal Mortality Ratio,276.63962,2009
KHM,1,Maternal Mortality Ratio,634.31702,1988
KHM,1,Maternal Mortality Ratio,381.77871,2005
KHM,1,Maternal Mortality Ratio,349.59471,2006
KHM,1,Maternal Mortality Ratio,229.12243,2013
KHM,1,Maternal Mortality Ratio,246.36261,2012
KHM,1,Maternal Mortality Ratio,613.73722,1999
KHM,1,Maternal Mortality Ratio,637.31338,1994
KHM,1,Maternal Mortality Ratio,656.07422,1987
KHM,1,Maternal Mortality Ratio,605.58753,2000
KHM,1,Maternal Mortality Ratio,308.59886,2008
KHM,1,Maternal Mortality Ratio,658.90538,1995
KHM,1,Maternal Mortality Ratio,642.52302,1998
KHM,1,Maternal Mortality Ratio,587.80354,1993
KHM,1,Maternal Mortality Ratio,209.22378,2018
KHM,1,Maternal Mortality Ratio,227.59547,2014
KHM,1,Maternal Mortality Ratio,327.08913,2007
KHM,1,Maternal Mortality Ratio,217.98315,2020
LKA,1,Maternal Mortality Ratio,49.73638,2003
LKA,1,Maternal Mortality Ratio,30.16497,2014
LKA,1,Maternal Mortality Ratio,54.69646,2001
LKA,1,Maternal Mortality Ratio,36.12985,2011
LKA,1,Maternal Mortality Ratio,46.99701,1998
LKA,1,Maternal Mortality Ratio,29.82097,2019
LKA,1,Maternal Mortality Ratio,59.02215,1991
LKA,1,Maternal Mortality Ratio,55.79655,1993
LKA,1,Maternal Mortality Ratio,33.43843,2013
LKA,1,Maternal Mortality Ratio,39.12998,2009
LKA,1,Maternal Mortality Ratio,52.69202,1996
LKA,1,Maternal Mortality Ratio,56.46633,1992
LKA,1,Maternal Mortality Ratio,51.99063,2002
LKA,1,Maternal Mortality Ratio,39.62652,2008
LKA,1,Maternal Mortality Ratio,50.68729,1994
LKA,1,Maternal Mortality Ratio,30.29092,2018
LKA,1,Maternal Mortality Ratio,52.71025,1997
LKA,1,Maternal Mortality Ratio,40.74859,2006
LKA,1,Maternal Mortality Ratio,30.61696,2017
LKA,1,Maternal Mortality Ratio,69.44928,1986
LKA,1,Maternal Mortality Ratio,61.0359,1989
LKA,1,Maternal Mortality Ratio,62.52509,1987
LKA,1,Maternal Mortality Ratio,39.46206,2007
LKA,1,Maternal Mortality Ratio,44.01376,2005
LKA,1,Maternal Mortality Ratio,51.97702,1995
LKA,1,Maternal Mortality Ratio,62.34984,1988
LKA,1,Maternal Mortality Ratio,34.62724,2012
LKA,1,Maternal Mortality Ratio,59.34167,1990
LKA,1,Maternal Mortality Ratio,37.26203,2010
LKA,1,Maternal Mortality Ratio,30.36852,2015
LKA,1,Maternal Mortality Ratio,29.80509,2016
LKA,1,Maternal Mortality Ratio,61.07662,2000
LKA,1,Maternal Mortality Ratio,48.09901,2004
LKA,1,Maternal Mortality Ratio,69.80982,1985
LKA,1,Maternal Mortality Ratio,28.84231,2020
LKA,1,Maternal Mortality Ratio,50.5008,1999
GEO,1,Maternal Mortality Ratio,43.50793,1986
GEO,1,Maternal Mortality Ratio,44.15136,2006
GEO,1,Maternal Mortality Ratio,47.75654,1997
GEO,1,Maternal Mortality Ratio,26.46745,2019
GEO,1,Maternal Mortality Ratio,47.20696,1993
GEO,1,Maternal Mortality Ratio,26.21116,2018
GEO,1,Maternal Mortality Ratio,44.49256,2007
GEO,1,Maternal Mortality Ratio,25.56853,2017
GEO,1,Maternal Mortality Ratio,44.67534,1995
GEO,1,Maternal Mortality Ratio,51.14264,1998
GEO,1,Maternal Mortality Ratio,29.11075,2014
GEO,1,Maternal Mortality Ratio,43.78577,2002
GEO,1,Maternal Mortality Ratio,42.4794,2008
GEO,1,Maternal Mortality Ratio,33.04759,2013
GEO,1,Maternal Mortality Ratio,52.72722,1999
GEO,1,Maternal Mortality Ratio,35.87252,2012
GEO,1,Maternal Mortality Ratio,37.02244,1990
GEO,1,Maternal Mortality Ratio,29.70143,2015
GEO,1,Maternal Mortality Ratio,24.99027,2016
GEO,1,Maternal Mortality Ratio,39.30244,1988
GEO,1,Maternal Mortality Ratio,27.60825,2020
GEO,1,Maternal Mortality Ratio,44.27892,1985
GEO,1,Maternal Mortality Ratio,43.21849,2009
GEO,1,Maternal Mortality Ratio,40.97121,2010
GEO,1,Maternal Mortality Ratio,50.12504,2004
GEO,1,Maternal Mortality Ratio,42.85638,2003
GEO,1,Maternal Mortality Ratio,46.49521,1992
GEO,1,Maternal Mortality Ratio,39.08727,2011
GEO,1,Maternal Mortality Ratio,46.15848,1996
GEO,1,Maternal Mortality Ratio,40.44166,1991
GEO,1,Maternal Mortality Ratio,38.29328,1989
GEO,1,Maternal Mortality Ratio,52.00495,1994
GEO,1,Maternal Mortality Ratio,41.1521,1987
GEO,1,Maternal Mortality Ratio,52.79703,2000
GEO,1,Maternal Mortality Ratio,45.31298,2001
GEO,1,Maternal Mortality Ratio,45.43146,2005
PHL,1,Maternal Mortality Ratio,106.64729,2008
PHL,1,Maternal Mortality Ratio,212.98758,1988
PHL,1,Maternal Mortality Ratio,159.42066,1993
PHL,1,Maternal Mortality Ratio,78.23626,2020
PHL,1,Maternal Mortality Ratio,105.42382,2009
PHL,1,Maternal Mortality Ratio,138.21399,1998
PHL,1,Maternal Mortality Ratio,156.6548,1994
PHL,1,Maternal Mortality Ratio,124.73016,2003
PHL,1,Maternal Mortality Ratio,129.03557,2000
PHL,1,Maternal Mortality Ratio,82.29473,2018
PHL,1,Maternal Mortality Ratio,141.06957,1996
PHL,1,Maternal Mortality Ratio,203.54693,1989
PHL,1,Maternal Mortality Ratio,237.67159,1986
PHL,1,Maternal Mortality Ratio,107.57534,2011
PHL,1,Maternal Mortality Ratio,116.51402,2007
PHL,1,Maternal Mortality Ratio,186.58705,1991
PHL,1,Maternal Mortality Ratio,103.44676,2013
PHL,1,Maternal Mortality Ratio,89.29711,2014
PHL,1,Maternal Mortality Ratio,122.1936,2005
PHL,1,Maternal Mortality Ratio,224.29179,1987
PHL,1,Maternal Mortality Ratio,86.32522,2016
PHL,1,Maternal Mortality Ratio,139.19493,1997
PHL,1,Maternal Mortality Ratio,137.48338,1999
PHL,1,Maternal Mortality Ratio,163.19034,1992
PHL,1,Maternal Mortality Ratio,80.72678,2019
PHL,1,Maternal Mortality Ratio,105.00901,2010
PHL,1,Maternal Mortality Ratio,84.12247,2017
PHL,1,Maternal Mortality Ratio,125.64582,2002
PHL,1,Maternal Mortality Ratio,193.6047,1990
PHL,1,Maternal Mortality Ratio,135.58156,2001
PHL,1,Maternal Mortality Ratio,125.22564,2004
PHL,1,Maternal Mortality Ratio,154.39503,1995
PHL,1,Maternal Mortality Ratio,103.75276,2012
PHL,1,Maternal Mortality Ratio,255.93457,1985
PHL,1,Maternal Mortality Ratio,88.03904,2015
PHL,1,Maternal Mortality Ratio,120.88433,2006
POL,1,Maternal Mortality Ratio,6.95141,2001
POL,1,Maternal Mortality Ratio,17.84396,1986
POL,1,Maternal Mortality Ratio,5.33928,2004
POL,1,Maternal Mortality Ratio,1.88953,2019
POL,1,Maternal Mortality Ratio,1.86507,2018
POL,1,Maternal Mortality Ratio,2.53814,2010
POL,1,Maternal Mortality Ratio,14.22492,1993
POL,1,Maternal Mortality Ratio,6.33524,2002
POL,1,Maternal Mortality Ratio,3.81595,2007
POL,1,Maternal Mortality Ratio,2.38044,2012
POL,1,Maternal Mortality Ratio,9.40202,1998
POL,1,Maternal Mortality Ratio,7.78266,2000
POL,1,Maternal Mortality Ratio,17.21223,1990
POL,1,Maternal Mortality Ratio,15.01384,1992
POL,1,Maternal Mortality Ratio,11.75087,1995
POL,1,Maternal Mortality Ratio,10.7006,1996
POL,1,Maternal Mortality Ratio,2.95934,2009
POL,1,Maternal Mortality Ratio,17.52555,1991
POL,1,Maternal Mortality Ratio,17.51363,1985
POL,1,Maternal Mortality Ratio,4.81798,2005
POL,1,Maternal Mortality Ratio,17.01728,1989
POL,1,Maternal Mortality Ratio,2.54214,2011
POL,1,Maternal Mortality Ratio,4.30405,2006
POL,1,Maternal Mortality Ratio,13.77942,1994
POL,1,Maternal Mortality Ratio,3.26435,2008
POL,1,Maternal Mortality Ratio,18.75614,1987
POL,1,Maternal Mortality Ratio,10.02347,1997
POL,1,Maternal Mortality Ratio,1.98213,2016
POL,1,Maternal Mortality Ratio,2.10058,2015
POL,1,Maternal Mortality Ratio,15.92796,1988
POL,1,Maternal Mortality Ratio,8.91185,1999
POL,1,Maternal Mortality Ratio,2.16563,2014
POL,1,Maternal Mortality Ratio,5.7707,2003
POL,1,Maternal Mortality Ratio,1.95947,2020
POL,1,Maternal Mortality Ratio,1.88476,2017
POL,1,Maternal Mortality Ratio,2.28899,2013
SLE,1,Maternal Mortality Ratio,1682.44915,2000
SLE,1,Maternal Mortality Ratio,1476.92519,1988
SLE,1,Maternal Mortality Ratio,1366.89593,2004
SLE,1,Maternal Mortality Ratio,1743.60249,1996
SLE,1,Maternal Mortality Ratio,1427.52708,1985
SLE,1,Maternal Mortality Ratio,666.85883,2012
SLE,1,Maternal Mortality Ratio,1507.65548,1989
SLE,1,Maternal Mortality Ratio,1749.90108,1994
SLE,1,Maternal Mortality Ratio,588.3934,2015
SLE,1,Maternal Mortality Ratio,1768.27922,1995
SLE,1,Maternal Mortality Ratio,1610.29123,2001
SLE,1,Maternal Mortality Ratio,1125.01475,2007
SLE,1,Maternal Mortality Ratio,618.31699,2014
SLE,1,Maternal Mortality Ratio,1224.78032,2006
SLE,1,Maternal Mortality Ratio,1538.88414,1990
SLE,1,Maternal Mortality Ratio,1618.04074,1992
SLE,1,Maternal Mortality Ratio,442.83043,2020
SLE,1,Maternal Mortality Ratio,1450.5871,2003
SLE,1,Maternal Mortality Ratio,1792.34665,1999
SLE,1,Maternal Mortality Ratio,1764.31623,1997
SLE,1,Maternal Mortality Ratio,435.23585,2019
SLE,1,Maternal Mortality Ratio,972.63557,2008
SLE,1,Maternal Mortality Ratio,632.12948,2013
SLE,1,Maternal Mortality Ratio,1492.6749,2002
SLE,1,Maternal Mortality Ratio,504.91141,2016
SLE,1,Maternal Mortality Ratio,1784.00609,1998
SLE,1,Maternal Mortality Ratio,1599.82474,1991
SLE,1,Maternal Mortality Ratio,459.50471,2018
SLE,1,Maternal Mortality Ratio,1458.10341,1986
SLE,1,Maternal Mortality Ratio,1327.37051,2005
SLE,1,Maternal Mortality Ratio,1454.69341,1987
SLE,1,Maternal Mortality Ratio,1656.5543,1993
SLE,1,Maternal Mortality Ratio,520.28389,2017
SLE,1,Maternal Mortality Ratio,727.57509,2011
SLE,1,Maternal Mortality Ratio,901.04239,2009
SLE,1,Maternal Mortality Ratio,837.35405,2010
ZAF,1,Maternal Mortality Ratio,220.64934,2005
ZAF,1,Maternal Mortality Ratio,141.22002,2014
ZAF,1,Maternal Mortality Ratio,168.2824,2001
ZAF,1,Maternal Mortality Ratio,132.69618,1995
ZAF,1,Maternal Mortality Ratio,173.02394,2000
ZAF,1,Maternal Mortality Ratio,159.73893,1997
ZAF,1,Maternal Mortality Ratio,118.2704,2019
ZAF,1,Maternal Mortality Ratio,141.15905,2015
ZAF,1,Maternal Mortality Ratio,142.71949,1992
ZAF,1,Maternal Mortality Ratio,126.92666,2016
ZAF,1,Maternal Mortality Ratio,163.53503,1987
ZAF,1,Maternal Mortality Ratio,208.2999,2006
ZAF,1,Maternal Mortality Ratio,126.83269,2020
ZAF,1,Maternal Mortality Ratio,149.84485,1998
ZAF,1,Maternal Mortality Ratio,136.31766,1994
ZAF,1,Maternal Mortality Ratio,205.03679,2003
ZAF,1,Maternal Mortality Ratio,219.06124,2010
ZAF,1,Maternal Mortality Ratio,150.3002,1990
ZAF,1,Maternal Mortality Ratio,150.95361,2013
ZAF,1,Maternal Mortality Ratio,164.41258,2012
ZAF,1,Maternal Mortality Ratio,159.79992,1989
ZAF,1,Maternal Mortality Ratio,133.43525,2017
ZAF,1,Maternal Mortality Ratio,125.39751,2018
ZAF,1,Maternal Mortality Ratio,152.74628,1991
ZAF,1,Maternal Mortality Ratio,218.05185,2007
ZAF,1,Maternal Mortality Ratio,160.38494,1996
ZAF,1,Maternal Mortality Ratio,193.73685,2011
ZAF,1,Maternal Mortality Ratio,141.67253,1993
ZAF,1,Maternal Mortality Ratio,168.02415,1985
ZAF,1,Maternal Mortality Ratio,151.36563,1988
ZAF,1,Maternal Mortality Ratio,215.58167,2008
ZAF,1,Maternal Mortality Ratio,152.60973,1999
ZAF,1,Maternal Mortality Ratio,225.26113,2009
ZAF,1,Maternal Mortality Ratio,193.36532,2002
ZAF,1,Maternal Mortality Ratio,231.91828,2004
ZAF,1,Maternal Mortality Ratio,162.40978,1986
ZWE,1,Maternal Mortality Ratio,527.61644,2012
ZWE,1,Maternal Mortality Ratio,346.73131,1991
ZWE,1,Maternal Mortality Ratio,346.98024,1993
ZWE,1,Maternal Mortality Ratio,533.89887,2003
ZWE,1,Maternal Mortality Ratio,358.5035,2018
ZWE,1,Maternal Mortality Ratio,431.54067,1985
ZWE,1,Maternal Mortality Ratio,669.88779,2009
ZWE,1,Maternal Mortality Ratio,387.47694,1986
ZWE,1,Maternal Mortality Ratio,440.85211,2014
ZWE,1,Maternal Mortality Ratio,442.71538,2002
ZWE,1,Maternal Mortality Ratio,366.37715,1987
ZWE,1,Maternal Mortality Ratio,684.82706,2008
ZWE,1,Maternal Mortality Ratio,323.44102,1997
ZWE,1,Maternal Mortality Ratio,384.57032,1999
ZWE,1,Maternal Mortality Ratio,393.17629,2019
ZWE,1,Maternal Mortality Ratio,589.17383,2001
ZWE,1,Maternal Mortality Ratio,408.11898,2015
ZWE,1,Maternal Mortality Ratio,358.34624,1989
ZWE,1,Maternal Mortality Ratio,618.32971,2010
ZWE,1,Maternal Mortality Ratio,387.75033,2000
ZWE,1,Maternal Mortality Ratio,533.07277,2005
ZWE,1,Maternal Mortality Ratio,366.38103,2017
ZWE,1,Maternal Mortality Ratio,562.12072,2011
ZWE,1,Maternal Mortality Ratio,352.07843,1994
ZWE,1,Maternal Mortality Ratio,337.55012,1990
ZWE,1,Maternal Mortality Ratio,656.42145,2007
ZWE,1,Maternal Mortality Ratio,495.25712,2013
ZWE,1,Maternal Mortality Ratio,321.5364,1998
ZWE,1,Maternal Mortality Ratio,349.56745,1992
ZWE,1,Maternal Mortality Ratio,363.99516,1995
ZWE,1,Maternal Mortality Ratio,488.08747,2004
ZWE,1,Maternal Mortality Ratio,374.77463,1988
ZWE,1,Maternal Mortality Ratio,356.75892,2020
ZWE,1,Maternal Mortality Ratio,558.164,2006
ZWE,1,Maternal Mortality Ratio,399.75752,2016
ZWE,1,Maternal Mortality Ratio,361.60282,1996
ESP,1,Maternal Mortality Ratio,4.16182,2007
ESP,1,Maternal Mortality Ratio,5.97653,1993
ESP,1,Maternal Mortality Ratio,4.07119,2011
ESP,1,Maternal Mortality Ratio,3.91945,2010
ESP,1,Maternal Mortality Ratio,5.91181,1985
ESP,1,Maternal Mortality Ratio,5.78478,1989
ESP,1,Maternal Mortality Ratio,3.88086,2015
ESP,1,Maternal Mortality Ratio,5.81501,1992
ESP,1,Maternal Mortality Ratio,4.05448,2018
ESP,1,Maternal Mortality Ratio,6.43581,1996
ESP,1,Maternal Mortality Ratio,3.97118,2017
ESP,1,Maternal Mortality Ratio,6.42671,1995
ESP,1,Maternal Mortality Ratio,6.63,1987
ESP,1,Maternal Mortality Ratio,3.16769,2019
ESP,1,Maternal Mortality Ratio,4.28508,1998
ESP,1,Maternal Mortality Ratio,5.82187,1990
ESP,1,Maternal Mortality Ratio,5.03831,2000
ESP,1,Maternal Mortality Ratio,5.25334,1999
ESP,1,Maternal Mortality Ratio,4.3039,2006
ESP,1,Maternal Mortality Ratio,5.0097,2001
ESP,1,Maternal Mortality Ratio,4.05882,2012
ESP,1,Maternal Mortality Ratio,4.11754,2013
ESP,1,Maternal Mortality Ratio,3.83039,2016
ESP,1,Maternal Mortality Ratio,6.24792,1994
ESP,1,Maternal Mortality Ratio,4.00192,2008
ESP,1,Maternal Mortality Ratio,5.60759,1988
ESP,1,Maternal Mortality Ratio,3.44125,2020
ESP,1,Maternal Mortality Ratio,5.66069,1997
ESP,1,Maternal Mortality Ratio,4.86458,2002
ESP,1,Maternal Mortality Ratio,4.55348,2004
ESP,1,Maternal Mortality Ratio,4.00638,2014
ESP,1,Maternal Mortality Ratio,6.04132,1991
ESP,1,Maternal Mortality Ratio,4.09975,2009
ESP,1,Maternal Mortality Ratio,6.31817,1986
ESP,1,Maternal Mortality Ratio,4.48906,2005
ESP,1,Maternal Mortality Ratio,4.94473,2003
SYR,1,Maternal Mortality Ratio,39.66568,1993
SYR,1,Maternal Mortality Ratio,20.53196,2007
SYR,1,Maternal Mortality Ratio,21.798,2008
SYR,1,Maternal Mortality Ratio,30.4826,2015
SYR,1,Maternal Mortality Ratio,23.49588,2005
SYR,1,Maternal Mortality Ratio,33.69794,2000
SYR,1,Maternal Mortality Ratio,29.91733,2020
SYR,1,Maternal Mortality Ratio,55.55453,1985
SYR,1,Maternal Mortality Ratio,24.7712,2004
SYR,1,Maternal Mortality Ratio,28.85131,2016
SYR,1,Maternal Mortality Ratio,45.06194,1989
SYR,1,Maternal Mortality Ratio,21.46329,2006
SYR,1,Maternal Mortality Ratio,30.53498,2017
SYR,1,Maternal Mortality Ratio,37.68975,1996
SYR,1,Maternal Mortality Ratio,41.34494,1991
SYR,1,Maternal Mortality Ratio,21.29792,2010
SYR,1,Maternal Mortality Ratio,23.73114,2011
SYR,1,Maternal Mortality Ratio,36.77062,1997
SYR,1,Maternal Mortality Ratio,39.29179,1992
SYR,1,Maternal Mortality Ratio,29.48034,2014
SYR,1,Maternal Mortality Ratio,40.17226,1994
SYR,1,Maternal Mortality Ratio,49.79492,1986
SYR,1,Maternal Mortality Ratio,46.14828,1988
SYR,1,Maternal Mortality Ratio,20.27156,2009
SYR,1,Maternal Mortality Ratio,23.70874,2003
SYR,1,Maternal Mortality Ratio,31.33128,2018
SYR,1,Maternal Mortality Ratio,35.6497,1999
SYR,1,Maternal Mortality Ratio,29.31234,2001
SYR,1,Maternal Mortality Ratio,28.78445,2013
SYR,1,Maternal Mortality Ratio,49.67194,1987
SYR,1,Maternal Mortality Ratio,26.1553,2002
SYR,1,Maternal Mortality Ratio,36.45121,1995
SYR,1,Maternal Mortality Ratio,33.04469,2019
SYR,1,Maternal Mortality Ratio,25.70497,2012
SYR,1,Maternal Mortality Ratio,38.02095,1998
SYR,1,Maternal Mortality Ratio,43.1635,1990
TJK,1,Maternal Mortality Ratio,90.87809,1989
TJK,1,Maternal Mortality Ratio,16.6317,2020
TJK,1,Maternal Mortality Ratio,112.43858,1986
TJK,1,Maternal Mortality Ratio,84.6638,1990
TJK,1,Maternal Mortality Ratio,40.99126,2006
TJK,1,Maternal Mortality Ratio,21.80649,2014
TJK,1,Maternal Mortality Ratio,17.35197,2018
TJK,1,Maternal Mortality Ratio,94.46321,1988
TJK,1,Maternal Mortality Ratio,103.91819,1994
TJK,1,Maternal Mortality Ratio,28.61099,2011
TJK,1,Maternal Mortality Ratio,97.09098,1995
TJK,1,Maternal Mortality Ratio,46.59799,2004
TJK,1,Maternal Mortality Ratio,18.19538,2017
TJK,1,Maternal Mortality Ratio,55.36335,2002
TJK,1,Maternal Mortality Ratio,90.83766,1997
TJK,1,Maternal Mortality Ratio,100.61501,1996
TJK,1,Maternal Mortality Ratio,31.17497,2009
